ID_Transaccion,ID_Usuario,ID_Producto,Precio_Base_USD,Pct_Descto_Ludificacion,Cupon_USD,Precio_Final_USD
TRX000496,U00139,P0181,42.89,0.1,0,38.6
TRX000497,U00123,P0013,6.51,0.1,0,5.86
TRX000498,U01059,P0300,8.61,0.1,0,7.75
TRX000499,U00315,P0194,10.9,0.5,5,0.99
TRX000500,U00452,P0022,80.18,0.0,0,80.18
TRX000501,U00875,P0281,5.0,0.1,10,0.99
TRX000502,U00340,P0253,12.34,0.1,5,6.11
TRX000503,U01182,P0286,5.0,0.5,5,0.99
TRX000504,U01217,P0126,16.47,0.1,0,14.82
TRX000505,U00106,P0154,24.46,0.5,5,7.23
TRX000506,U00846,P0205,13.3,0.2,0,10.64
TRX000507,U00117,P0224,9.91,0.2,10,0.99
TRX000508,U00812,P0110,17.23,0.2,10,3.78
TRX000509,U00170,P0052,69.49,0.0,5,64.49
TRX000510,U00106,P0002,6.49,0.2,0,5.19
TRX000511,U01365,P0293,30.26,0.1,0,27.23
TRX000512,U00801,P0252,22.47,0.1,5,15.22
TRX000513,U01242,P0134,42.97,0.2,0,34.38
TRX000514,U00927,P0184,16.62,0.9,0,1.66
TRX000515,U01365,P0168,24.99,0.5,0,12.49
TRX000516,U01481,P0038,16.29,0.1,0,14.66
TRX000517,U01453,P0108,50.72,0.1,0,45.65
TRX000518,U01020,P0238,21.79,0.2,0,17.43
TRX000519,U01161,P0095,81.24,0.9,0,8.12
TRX000520,U00570,P0104,12.07,0.5,0,6.04
TRX000521,U00215,P0248,26.72,0.1,0,24.05
TRX000522,U00891,P0021,6.7,0.2,5,0.99
TRX000523,U00835,P0033,5.0,0.7,10,0.99
TRX000524,U00615,P0020,9.11,0.5,5,0.99
TRX000525,U00490,P0204,25.8,0.0,10,15.8
TRX000526,U01230,P0027,7.97,0.2,5,1.38
TRX000527,U01149,P0169,33.65,0.0,0,33.65
TRX000528,U00347,P0150,5.0,0.2,0,4.0
TRX000529,U01111,P0281,16.37,0.1,0,14.73
TRX000530,U00367,P0059,18.45,0.5,0,9.22
TRX000531,U00171,P0183,24.08,0.1,0,21.67
TRX000532,U00130,P0084,5.0,0.1,0,4.5
TRX000533,U00697,P0200,25.17,0.5,5,7.59
TRX000534,U00465,P0254,33.28,0.2,0,26.62
TRX000535,U01170,P0182,65.08,0.1,0,58.57
TRX000536,U01215,P0070,14.84,0.2,5,6.87
TRX000537,U00504,P0160,8.85,0.0,0,8.85
TRX000538,U00575,P0175,5.0,0.5,10,0.99
TRX000539,U00584,P0168,23.12,0.1,5,15.81
TRX000540,U00652,P0064,10.92,0.1,0,9.83
TRX000541,U01460,P0282,88.66,0.2,10,60.93
TRX000542,U00191,P0171,101.94,0.1,0,91.75
TRX000543,U00961,P0185,14.64,0.1,10,3.18
TRX000544,U01292,P0009,25.52,0.2,5,15.42
TRX000545,U00011,P0268,42.19,0.5,10,11.09
TRX000546,U01081,P0150,18.5,0.1,0,16.65
TRX000547,U01448,P0216,19.41,0.0,0,19.41
TRX000548,U01375,P0128,35.5,0.1,0,31.95
TRX000549,U00567,P0058,7.12,0.5,10,0.99
TRX000550,U00756,P0167,29.33,0.9,0,2.93
TRX000551,U00798,P0181,31.5,0.7,0,9.45
TRX000552,U00126,P0031,15.34,0.5,5,2.67
TRX000553,U00029,P0243,24.99,0.2,0,19.99
TRX000554,U00553,P0083,34.09,0.2,0,27.27
TRX000555,U00225,P0138,16.87,0.2,0,13.5
TRX000556,U00495,P0145,18.7,0.1,0,16.83
TRX000557,U01286,P0255,21.44,0.9,0,2.14
TRX000558,U00223,P0157,8.77,0.5,0,4.38
TRX000559,U00197,P0195,11.93,0.1,0,10.74
TRX000560,U01152,P0009,57.77,0.2,0,46.22
TRX000561,U00211,P0281,13.42,0.5,0,6.71
TRX000562,U01317,P0231,20.66,0.7,0,6.2
TRX000563,U00091,P0244,13.83,0.2,5,6.06
TRX000564,U00205,P0046,13.27,0.2,0,10.62
TRX000565,U01140,P0085,28.71,0.2,0,22.97
TRX000566,U00402,P0108,80.74,0.1,0,72.67
TRX000567,U00751,P0154,30.93,0.2,10,14.74
TRX000568,U00223,P0044,20.41,0.5,0,10.21
TRX000569,U00928,P0081,33.46,0.2,0,26.77
TRX000570,U01242,P0110,33.11,0.7,5,4.93
TRX000571,U01191,P0060,22.65,0.0,5,17.65
TRX000572,U00109,P0266,17.78,0.1,10,6.0
TRX000573,U00495,P0276,10.08,0.2,0,8.06
TRX000574,U00287,P0113,12.75,0.2,0,10.2
TRX000575,U00944,P0085,7.03,0.1,0,6.33
TRX000576,U00172,P0166,5.17,0.1,5,0.99
TRX000577,U00900,P0276,17.03,0.2,10,3.62
TRX000578,U00599,P0134,5.0,0.1,5,0.99
TRX000579,U00309,P0090,27.05,0.2,0,21.64
TRX000580,U00006,P0134,24.17,0.7,0,7.25
TRX000581,U00774,P0289,36.28,0.5,5,13.14
TRX000582,U01495,P0022,24.18,0.2,0,19.34
TRX000583,U01266,P0182,20.77,0.2,5,11.62
TRX000584,U00803,P0130,26.26,0.5,0,13.13
TRX000585,U01122,P0243,5.0,0.2,0,4.0
TRX000586,U00290,P0205,19.08,0.2,0,15.26
TRX000587,U00325,P0011,20.87,0.5,0,10.44
TRX000588,U00084,P0200,23.52,0.1,10,11.17
TRX000589,U00383,P0207,27.32,0.1,5,19.59
TRX000590,U00963,P0194,140.81,0.1,5,121.73
TRX000591,U00463,P0056,10.07,0.2,0,8.06
TRX000592,U01380,P0175,130.2,0.0,5,125.2
TRX000593,U00398,P0270,19.42,0.5,0,9.71
TRX000594,U01078,P0239,5.17,0.5,5,0.99
TRX000595,U01009,P0111,43.03,0.9,0,4.3
TRX000596,U00671,P0200,7.28,0.0,10,0.99
TRX000597,U00428,P0014,24.42,0.1,5,16.98
TRX000598,U00684,P0242,12.57,0.2,0,10.06
TRX000599,U01272,P0110,8.56,0.1,10,0.99
TRX000600,U00223,P0277,26.69,0.1,0,24.02
TRX000601,U00399,P0088,24.19,0.1,5,16.77
TRX000602,U00523,P0019,29.68,0.2,10,13.74
TRX000603,U01292,P0011,22.81,0.2,0,18.25
TRX000604,U00874,P0010,15.22,0.7,10,0.99
TRX000605,U00056,P0198,33.13,0.1,5,24.82
TRX000606,U00881,P0261,13.47,0.2,0,10.78
TRX000607,U01273,P0108,90.18,0.1,10,71.16
TRX000608,U00398,P0176,110.09,0.1,0,99.08
TRX000609,U00479,P0192,14.73,0.1,0,13.26
TRX000610,U00593,P0147,7.21,0.2,10,0.99
TRX000611,U01279,P0294,35.74,0.2,10,18.59
TRX000612,U00184,P0268,10.36,0.1,5,4.32
TRX000613,U00603,P0011,25.37,0.2,5,15.3
TRX000614,U00603,P0073,12.34,0.5,0,6.17
TRX000615,U00318,P0204,11.44,0.2,10,0.99
TRX000616,U01065,P0113,32.28,0.1,5,24.05
TRX000617,U00584,P0002,101.64,0.7,0,30.49
TRX000618,U00832,P0184,11.07,0.2,0,8.86
TRX000619,U01291,P0038,32.97,0.2,10,16.38
TRX000620,U01171,P0173,6.86,0.9,5,0.99
TRX000621,U01043,P0140,17.09,0.0,10,7.09
TRX000622,U00798,P0033,19.39,0.9,0,1.94
TRX000623,U00053,P0025,41.7,0.0,5,36.7
TRX000624,U00836,P0091,57.57,0.7,5,12.27
TRX000625,U00452,P0144,16.21,0.2,5,7.97
TRX000626,U00844,P0067,59.08,0.2,0,47.26
TRX000627,U00788,P0025,56.05,0.7,0,16.82
TRX000628,U00407,P0104,26.25,0.2,0,21.0
TRX000629,U00822,P0056,5.0,0.2,0,4.0
TRX000630,U00865,P0122,15.01,0.5,10,0.99
TRX000631,U00390,P0112,5.0,0.2,0,4.0
TRX000632,U00811,P0151,37.35,0.2,10,19.88
TRX000633,U00209,P0204,13.79,0.1,0,12.41
TRX000634,U01309,P0048,13.14,0.7,10,0.99
TRX000635,U00352,P0294,5.76,0.2,5,0.99
TRX000636,U00236,P0264,33.52,0.1,5,25.17
TRX000637,U01010,P0279,17.07,0.2,10,3.66
TRX000638,U01062,P0076,20.88,0.7,0,6.26
TRX000639,U01289,P0179,16.1,0.9,5,0.99
TRX000640,U01407,P0136,56.49,0.2,0,45.19
TRX000641,U00671,P0291,9.89,0.2,0,7.91
TRX000642,U01120,P0009,15.51,0.9,0,1.55
TRX000643,U01357,P0278,6.27,0.5,0,3.13
TRX000644,U01326,P0044,11.7,0.1,0,10.53
TRX000645,U00188,P0183,33.78,0.2,0,27.02
TRX000646,U00563,P0195,73.09,0.5,10,26.55
TRX000647,U00788,P0278,38.78,0.7,5,6.63
TRX000648,U01318,P0273,14.02,0.1,5,7.62
TRX000649,U00062,P0185,20.65,0.5,0,10.32
TRX000650,U00702,P0192,18.47,0.1,0,16.62
TRX000651,U00381,P0127,15.11,0.2,5,7.09
TRX000652,U00697,P0208,5.0,0.1,0,4.5
TRX000653,U00365,P0176,5.0,0.1,10,0.99
TRX000654,U00210,P0115,13.23,0.7,10,0.99
TRX000655,U01063,P0135,131.9,0.2,0,105.52
TRX000656,U00398,P0157,5.07,0.2,0,4.06
TRX000657,U01227,P0248,26.36,0.5,0,13.18
TRX000658,U00181,P0167,25.03,0.1,0,22.53
TRX000659,U00860,P0244,15.3,0.0,5,10.3
TRX000660,U01428,P0056,16.5,0.1,5,9.85
TRX000661,U01426,P0269,15.22,0.5,0,7.61
TRX000662,U00824,P0084,20.74,0.7,10,0.99
TRX000663,U01196,P0260,6.32,0.2,0,5.06
TRX000664,U01109,P0174,52.23,0.5,0,26.11
TRX000665,U01029,P0066,13.86,0.1,0,12.47
TRX000666,U00088,P0080,27.49,0.5,0,13.74
TRX000667,U00668,P0163,21.69,0.1,0,19.52
TRX000668,U00622,P0146,10.74,0.7,5,0.99
TRX000669,U00867,P0230,62.52,0.5,0,31.26
TRX000670,U00756,P0148,21.61,0.1,10,9.45
TRX000671,U00274,P0098,24.89,0.2,10,9.91
TRX000672,U00185,P0267,20.7,0.1,0,18.63
TRX000673,U00828,P0266,14.56,0.1,0,13.1
TRX000674,U00991,P0070,21.93,0.1,10,9.74
TRX000675,U00784,P0284,20.51,0.0,10,10.51
TRX000676,U00407,P0227,15.12,0.5,5,2.56
TRX000677,U00373,P0089,61.48,0.7,0,18.44
TRX000678,U01312,P0156,5.2,0.1,5,0.99
TRX000679,U00656,P0285,36.07,0.1,5,27.46
TRX000680,U00507,P0011,5.0,0.2,0,4.0
TRX000681,U00370,P0229,5.84,0.2,0,4.67
TRX000682,U01080,P0255,26.33,0.5,0,13.16
TRX000683,U00306,P0015,33.46,0.0,5,28.46
TRX000684,U00092,P0136,5.6,0.5,0,2.8
TRX000685,U01401,P0108,12.85,0.7,5,0.99
TRX000686,U00414,P0009,57.1,0.1,0,51.39
TRX000687,U00943,P0035,7.95,0.9,10,0.99
TRX000688,U01495,P0179,7.71,0.2,0,6.17
TRX000689,U00011,P0296,9.23,0.1,5,3.31
TRX000690,U00237,P0107,15.65,0.1,10,4.09
TRX000691,U01241,P0046,36.1,0.1,10,22.49
TRX000692,U00510,P0102,48.49,0.7,5,9.55
TRX000693,U01353,P0092,5.0,0.5,5,0.99
TRX000694,U01144,P0203,62.36,0.2,0,49.89
TRX000695,U00770,P0066,88.3,0.1,10,69.47
TRX000696,U00440,P0292,5.0,0.2,0,4.0
TRX000697,U00243,P0073,17.57,0.1,0,15.81
TRX000698,U00154,P0080,48.52,0.0,10,38.52
TRX000699,U00570,P0031,35.09,0.2,5,23.07
TRX000700,U00577,P0272,39.13,0.2,10,21.3
TRX000701,U00455,P0147,26.37,0.0,0,26.37
TRX000702,U00632,P0034,15.21,0.1,5,8.69
TRX000703,U00218,P0071,27.54,0.2,0,22.03
TRX000704,U00055,P0212,23.25,0.2,0,18.6
TRX000705,U01115,P0007,5.0,0.2,0,4.0
TRX000706,U00950,P0044,8.28,0.1,0,7.45
TRX000707,U00590,P0185,141.07,0.2,0,112.86
TRX000708,U00715,P0273,61.09,0.7,5,13.33
TRX000709,U01150,P0003,5.0,0.5,5,0.99
TRX000710,U00896,P0202,47.22,0.2,0,37.78
TRX000711,U00039,P0017,36.18,0.2,0,28.94
TRX000712,U01206,P0249,17.66,0.2,0,14.13
TRX000713,U01465,P0289,21.59,0.2,0,17.27
TRX000714,U00087,P0131,59.72,0.2,5,42.78
TRX000715,U01242,P0271,62.77,0.2,0,50.22
TRX000716,U00210,P0211,23.37,0.7,10,0.99
TRX000717,U00509,P0120,38.86,0.2,0,31.09
TRX000718,U01251,P0229,15.72,0.5,0,7.86
TRX000719,U00439,P0240,46.71,0.7,10,4.01
TRX000720,U01292,P0133,23.17,0.0,10,13.17
TRX000721,U00301,P0058,42.55,0.0,10,32.55
TRX000722,U01120,P0205,5.0,0.7,0,1.5
TRX000723,U01170,P0226,43.06,0.7,5,7.92
TRX000724,U01366,P0048,11.32,0.5,0,5.66
TRX000725,U00324,P0262,50.81,0.2,5,35.65
TRX000726,U01185,P0245,8.17,0.2,0,6.54
TRX000727,U01190,P0217,38.17,0.2,5,25.54
TRX000728,U00683,P0194,36.11,0.1,5,27.5
TRX000729,U00600,P0024,78.92,0.5,0,39.46
TRX000730,U00053,P0137,40.68,0.2,0,32.54
TRX000731,U00729,P0297,22.07,0.2,5,12.66
TRX000732,U01095,P0205,20.18,0.2,5,11.14
TRX000733,U01080,P0228,15.78,0.0,10,5.78
TRX000734,U00733,P0084,34.08,0.9,10,0.99
TRX000735,U00383,P0128,36.24,0.2,0,28.99
TRX000736,U00619,P0254,5.93,0.1,0,5.34
TRX000737,U00058,P0291,5.28,0.2,5,0.99
TRX000738,U01120,P0278,13.3,0.9,5,0.99
TRX000739,U00848,P0265,24.95,0.1,0,22.45
TRX000740,U01432,P0298,11.63,0.1,5,5.47
TRX000741,U00671,P0175,5.0,0.5,0,2.5
TRX000742,U00740,P0127,8.68,0.2,0,6.94
TRX000743,U00466,P0276,20.44,0.1,0,18.4
TRX000744,U00672,P0191,39.2,0.2,0,31.36
TRX000745,U00612,P0272,36.5,0.0,10,26.5
TRX000746,U00884,P0255,11.21,0.2,0,8.97
TRX000747,U00746,P0251,20.67,0.7,5,1.2
TRX000748,U00871,P0067,5.0,0.1,5,0.99
TRX000749,U00858,P0173,18.51,0.1,0,16.66
TRX000750,U00329,P0096,89.5,0.1,0,80.55
TRX000751,U00637,P0206,31.92,0.0,0,31.92
TRX000752,U01093,P0265,61.98,0.2,10,39.58
TRX000753,U00986,P0254,30.5,0.7,0,9.15
TRX000754,U00914,P0070,12.09,0.9,0,1.21
TRX000755,U00338,P0028,23.9,0.5,10,1.95
TRX000756,U00945,P0284,41.67,0.1,10,27.5
TRX000757,U01376,P0286,16.48,0.1,0,14.83
TRX000758,U00585,P0240,28.52,0.1,0,25.67
TRX000759,U00585,P0276,7.53,0.9,5,0.99
TRX000760,U00423,P0125,5.0,0.2,5,0.99
TRX000761,U01404,P0087,41.43,0.1,0,37.29
TRX000762,U00086,P0131,35.78,0.1,5,27.2
TRX000763,U00547,P0118,15.16,0.1,0,13.64
TRX000764,U00903,P0243,5.6,0.2,5,0.99
TRX000765,U00536,P0135,5.24,0.1,5,0.99
TRX000766,U00032,P0165,8.66,0.1,5,2.79
TRX000767,U01275,P0291,5.0,0.2,5,0.99
TRX000768,U00982,P0054,13.49,0.1,0,12.14
TRX000769,U01456,P0130,24.37,0.1,5,16.93
TRX000770,U00310,P0058,15.46,0.9,5,0.99
TRX000771,U00354,P0265,67.9,0.5,5,28.95
TRX000772,U00360,P0002,28.6,0.0,5,23.6
TRX000773,U01465,P0198,41.56,0.5,0,20.78
TRX000774,U00654,P0125,10.68,0.2,0,8.54
TRX000775,U00400,P0162,11.19,0.2,10,0.99
TRX000776,U00374,P0002,22.55,0.1,10,10.3
TRX000777,U01412,P0024,5.0,0.2,0,4.0
TRX000778,U01452,P0047,43.67,0.5,10,11.84
TRX000779,U01258,P0138,22.79,0.2,0,18.23
TRX000780,U00774,P0274,8.62,0.5,5,0.99
TRX000781,U01143,P0285,6.51,0.1,5,0.99
TRX000782,U01212,P0220,9.21,0.1,0,8.29
TRX000783,U00046,P0045,60.93,0.5,0,30.46
TRX000784,U00162,P0284,17.45,0.7,5,0.99
TRX000785,U01046,P0161,29.79,0.2,0,23.83
TRX000786,U00198,P0278,13.69,0.2,10,0.99
TRX000787,U00893,P0137,24.41,0.7,0,7.32
TRX000788,U01477,P0188,22.64,0.1,0,20.38
TRX000789,U00892,P0259,59.29,0.1,10,43.36
TRX000790,U00130,P0205,20.09,0.1,5,13.08
TRX000791,U00571,P0241,51.67,0.7,5,10.5
TRX000792,U00330,P0135,20.31,0.5,0,10.15
TRX000793,U00013,P0247,72.72,0.7,5,16.82
TRX000794,U00224,P0045,35.46,0.1,0,31.91
TRX000795,U01167,P0070,21.42,0.0,0,21.42
TRX000796,U01033,P0294,18.73,0.5,5,4.37
TRX000797,U00847,P0285,5.0,0.2,0,4.0
TRX000798,U01279,P0264,48.88,0.7,10,4.66
TRX000799,U00073,P0133,15.98,0.5,5,2.99
TRX000800,U00897,P0132,33.15,0.2,10,16.52
TRX000801,U01118,P0223,45.7,0.1,5,36.13
TRX000802,U00652,P0117,6.23,0.1,10,0.99
TRX000803,U00685,P0028,8.87,0.1,0,7.98
TRX000804,U00422,P0290,25.23,0.1,10,12.71
TRX000805,U01011,P0159,17.39,0.2,10,3.91
TRX000806,U00195,P0010,8.84,0.1,10,0.99
TRX000807,U01299,P0013,7.96,0.7,0,2.39
TRX000808,U01366,P0070,14.64,0.1,10,3.18
TRX000809,U00162,P0164,30.76,0.5,0,15.38
TRX000810,U00066,P0225,15.75,0.1,10,4.18
TRX000811,U00725,P0188,6.72,0.2,10,0.99
TRX000812,U01478,P0007,21.09,0.1,10,8.98
TRX000813,U00094,P0260,5.0,0.1,0,4.5
TRX000814,U01261,P0090,5.72,0.9,0,0.99
TRX000815,U00145,P0018,136.89,0.2,5,104.51
TRX000816,U00121,P0038,22.77,0.2,5,13.22
TRX000817,U01423,P0065,13.24,0.2,5,5.59
TRX000818,U00006,P0202,64.17,0.2,0,51.34
TRX000819,U00150,P0253,24.1,0.1,10,11.69
TRX000820,U01355,P0294,47.7,0.5,0,23.85
TRX000821,U01171,P0021,7.02,0.5,0,3.51
TRX000822,U00498,P0008,21.07,0.1,10,8.96
TRX000823,U00577,P0172,115.62,0.2,5,87.5
TRX000824,U00180,P0088,9.13,0.2,5,2.3
TRX000825,U01375,P0092,32.7,0.1,0,29.43
TRX000826,U00003,P0228,35.4,0.1,10,21.86
TRX000827,U00203,P0088,98.36,0.2,0,78.69
TRX000828,U00218,P0058,10.1,0.2,0,8.08
TRX000829,U01414,P0241,36.87,0.1,5,28.18
TRX000830,U00138,P0281,5.06,0.9,5,0.99
TRX000831,U00680,P0160,43.86,0.9,0,4.39
TRX000832,U01281,P0118,25.21,0.1,10,12.69
TRX000833,U01498,P0068,82.44,0.5,0,41.22
TRX000834,U00262,P0019,11.16,0.2,10,0.99
TRX000835,U01020,P0184,25.7,0.7,0,7.71
TRX000836,U00097,P0209,28.69,0.1,0,25.82
TRX000837,U00936,P0236,6.91,0.0,5,1.91
TRX000838,U00852,P0038,6.01,0.2,0,4.81
TRX000839,U00245,P0015,17.6,0.5,10,0.99
TRX000840,U00243,P0215,11.63,0.2,5,4.3
TRX000841,U00944,P0021,7.99,0.7,0,2.4
TRX000842,U00616,P0019,9.83,0.2,0,7.86
TRX000843,U00705,P0005,14.13,0.1,0,12.72
TRX000844,U00524,P0111,35.27,0.5,5,12.64
TRX000845,U01391,P0264,39.24,0.9,5,0.99
TRX000846,U00303,P0123,14.33,0.5,10,0.99
TRX000847,U00491,P0069,13.71,0.1,0,12.34
TRX000848,U00534,P0104,9.38,0.7,0,2.81
TRX000849,U00831,P0015,8.21,0.1,0,7.39
TRX000850,U00823,P0138,11.96,0.5,10,0.99
TRX000851,U00555,P0202,7.56,0.5,0,3.78
TRX000852,U00758,P0012,41.75,0.2,10,23.4
TRX000853,U00700,P0095,21.55,0.1,10,9.39
TRX000854,U00028,P0233,31.83,0.7,0,9.55
TRX000855,U00251,P0147,61.75,0.1,5,50.58
TRX000856,U00649,P0159,110.66,0.1,10,89.59
TRX000857,U00062,P0274,9.11,0.2,5,2.29
TRX000858,U00190,P0286,16.22,0.1,0,14.6
TRX000859,U00532,P0137,38.35,0.2,0,30.68
TRX000860,U01417,P0271,140.26,0.2,0,112.21
TRX000861,U01397,P0166,12.95,0.0,0,12.95
TRX000862,U00900,P0275,16.51,0.0,10,6.51
TRX000863,U00991,P0092,19.34,0.1,0,17.41
TRX000864,U00446,P0204,22.8,0.2,5,13.24
TRX000865,U01275,P0178,15.26,0.5,0,7.63
TRX000866,U00705,P0066,14.81,0.5,10,0.99
TRX000867,U00347,P0078,8.37,0.2,5,1.7
TRX000868,U01416,P0114,10.23,0.5,0,5.12
TRX000869,U00188,P0026,8.66,0.2,0,6.93
TRX000870,U00781,P0020,13.54,0.0,0,13.54
TRX000871,U01144,P0287,14.25,0.0,10,4.25
TRX000872,U00825,P0245,6.78,0.1,0,6.1
TRX000873,U00291,P0083,46.26,0.2,5,32.01
TRX000874,U01470,P0095,31.9,0.1,10,18.71
TRX000875,U00433,P0191,7.72,0.1,10,0.99
TRX000876,U00557,P0204,12.8,0.2,0,10.24
TRX000877,U00250,P0288,18.93,0.2,0,15.14
TRX000878,U00470,P0293,57.22,0.5,0,28.61
TRX000879,U00653,P0129,5.46,0.7,5,0.99
TRX000880,U00676,P0220,62.7,0.1,5,51.43
TRX000881,U00924,P0281,5.0,0.0,10,0.99
TRX000882,U01276,P0255,21.23,0.0,5,16.23
TRX000883,U01271,P0207,7.34,0.2,0,5.87
TRX000884,U00164,P0095,21.12,0.1,5,14.01
TRX000885,U01329,P0279,11.98,0.2,0,9.58
TRX000886,U01235,P0047,5.0,0.2,0,4.0
TRX000887,U00373,P0120,23.89,0.1,0,21.5
TRX000888,U00582,P0246,8.07,0.0,0,8.07
TRX000889,U01017,P0206,15.52,0.2,0,12.42
TRX000890,U00527,P0170,26.02,0.0,0,26.02
TRX000891,U00558,P0290,12.68,0.2,0,10.14
TRX000892,U00422,P0026,14.86,0.2,5,6.89
TRX000893,U01382,P0106,11.89,0.0,0,11.89
TRX000894,U01253,P0202,11.47,0.1,0,10.32
TRX000895,U00454,P0158,14.05,0.5,0,7.03
TRX000896,U01446,P0133,61.56,0.1,0,55.4
TRX000897,U00300,P0115,39.71,0.2,5,26.77
TRX000898,U00205,P0128,11.54,0.1,10,0.99
TRX000899,U00981,P0168,12.24,0.1,0,11.02
TRX000900,U00077,P0126,38.77,0.0,0,38.77
TRX000901,U01161,P0028,24.42,0.5,0,12.21
TRX000902,U00730,P0271,11.8,0.5,0,5.9
TRX000903,U00162,P0294,5.0,0.1,0,4.5
TRX000904,U00457,P0278,63.12,0.2,0,50.5
TRX000905,U00069,P0128,27.12,0.1,0,24.41
TRX000906,U01034,P0203,30.71,0.5,5,10.36
TRX000907,U01166,P0144,9.23,0.0,10,0.99
TRX000908,U00954,P0135,37.71,0.1,0,33.94
TRX000909,U00097,P0084,34.39,0.7,0,10.32
TRX000910,U00408,P0103,67.51,0.1,10,50.76
TRX000911,U00442,P0105,30.44,0.1,0,27.4
TRX000912,U00748,P0006,32.2,0.2,0,25.76
TRX000913,U00356,P0143,14.21,0.0,10,4.21
TRX000914,U00060,P0111,7.28,0.1,10,0.99
TRX000915,U00187,P0233,13.39,0.2,0,10.71
TRX000916,U01353,P0280,16.63,0.2,5,8.3
TRX000917,U00848,P0055,6.77,0.7,0,2.03
TRX000918,U00316,P0241,25.37,0.2,0,20.3
TRX000919,U00790,P0202,20.77,0.1,5,13.69
TRX000920,U00382,P0052,14.87,0.1,0,13.38
TRX000921,U01410,P0284,5.0,0.2,5,0.99
TRX000922,U01289,P0116,21.59,0.2,0,17.27
TRX000923,U00225,P0253,29.91,0.7,10,0.99
TRX000924,U00307,P0074,55.79,0.1,0,50.21
TRX000925,U00400,P0001,11.92,0.1,0,10.73
TRX000926,U01042,P0298,36.97,0.7,0,11.09
TRX000927,U01040,P0179,68.64,0.1,5,56.78
TRX000928,U00328,P0163,20.54,0.2,0,16.43
TRX000929,U01162,P0079,27.82,0.1,5,20.04
TRX000930,U00310,P0147,13.47,0.1,0,12.12
TRX000931,U00477,P0224,20.95,0.5,5,5.47
TRX000932,U00884,P0194,6.45,0.0,5,1.45
TRX000933,U01483,P0055,23.75,0.7,0,7.13
TRX000934,U00363,P0078,14.37,0.0,10,4.37
TRX000935,U01103,P0079,39.83,0.2,10,21.86
TRX000936,U01140,P0276,15.92,0.0,0,15.92
TRX000937,U00364,P0292,99.5,0.2,5,74.6
TRX000938,U01307,P0206,40.19,0.1,10,26.17
TRX000939,U01349,P0093,28.12,0.7,10,0.99
TRX000940,U00335,P0130,25.31,0.2,5,15.25
TRX000941,U00185,P0242,35.37,0.5,0,17.68
TRX000942,U01053,P0102,10.87,0.1,5,4.78
TRX000943,U01447,P0002,39.79,0.1,0,35.81
TRX000944,U00669,P0092,42.65,0.1,10,28.38
TRX000945,U01262,P0088,11.56,0.2,0,9.25
TRX000946,U00466,P0091,16.77,0.5,10,0.99
TRX000947,U00440,P0248,6.63,0.2,5,0.99
TRX000948,U00815,P0233,13.43,0.1,0,12.09
TRX000949,U00412,P0116,18.27,0.2,10,4.62
TRX000950,U01083,P0245,30.49,0.1,10,17.44
TRX000951,U00866,P0190,25.05,0.2,10,10.04
TRX000952,U00957,P0228,39.96,0.9,0,4.0
TRX000953,U01109,P0154,11.57,0.5,0,5.79
TRX000954,U00350,P0182,9.56,0.2,0,7.65
TRX000955,U00704,P0167,22.33,0.2,5,12.86
TRX000956,U00550,P0244,5.0,0.1,5,0.99
TRX000957,U00993,P0012,7.86,0.2,0,6.29
TRX000958,U00831,P0142,20.34,0.0,5,15.34
TRX000959,U00939,P0266,39.98,0.1,5,30.98
TRX000960,U00594,P0162,32.69,0.0,5,27.69
TRX000961,U00243,P0017,25.17,0.2,0,20.14
TRX000962,U01095,P0130,11.45,0.1,0,10.3
TRX000963,U00676,P0248,12.2,0.2,5,4.76
TRX000964,U00485,P0008,96.22,0.1,10,76.6
TRX000965,U01391,P0207,77.06,0.5,0,38.53
TRX000966,U01158,P0099,25.22,0.5,10,2.61
TRX000967,U01477,P0010,11.47,0.1,10,0.99
TRX000968,U00098,P0119,25.03,0.1,0,22.53
TRX000969,U00865,P0287,38.95,0.7,0,11.69
TRX000970,U01252,P0224,53.39,0.7,0,16.02
TRX000971,U00680,P0121,25.65,0.2,0,20.52
TRX000972,U01403,P0167,39.83,0.1,0,35.85
TRX000973,U00641,P0004,14.44,0.1,0,13.0
TRX000974,U00007,P0128,32.23,0.1,5,24.01
TRX000975,U01298,P0238,8.65,0.1,5,2.79
TRX000976,U00351,P0093,10.12,0.2,0,8.1
TRX000977,U01029,P0168,6.67,0.2,0,5.34
TRX000978,U00918,P0233,16.33,0.1,0,14.7
TRX000979,U00230,P0237,43.51,0.5,10,11.75
TRX000980,U00474,P0251,37.64,0.2,0,30.11
TRX000981,U00491,P0267,141.93,0.2,0,113.54
TRX000982,U00357,P0246,18.85,0.2,0,15.08
TRX000983,U00251,P0228,14.96,0.5,0,7.48
TRX000984,U01049,P0290,8.08,0.7,0,2.42
TRX000985,U00907,P0194,53.5,0.1,10,38.15
TRX000986,U00771,P0221,85.42,0.1,10,66.88
TRX000987,U00099,P0273,11.0,0.1,0,9.9
TRX000988,U01107,P0210,7.0,0.2,0,5.6
TRX000989,U01269,P0235,9.53,0.2,10,0.99
TRX000990,U01214,P0027,60.85,0.1,0,54.77
TRX000991,U00282,P0154,12.1,0.2,10,0.99
TRX000992,U00674,P0051,30.9,0.5,5,10.45
